task_type,input_text,aux_text,label
TONE_POLARITY,"If you want to read a book of about 90% of new material then this is the book...keep in mind it may not be a biography in terms of the man's life or artistic output...it's very much about his religion mainly the India type religion aka yogi's, marehishie? ...and how all that came to be and why it became to be and just how involved George was into all that...brief discussions on the backlash in his involvement and most of all the meaning of his involvement on popular culture as we know it...most people are aware of yoga, chanting, indian religion and 95% of that is the responsibility of George Harrison's involvement...but keep in mind when purchasing this book the book's main focal point is the religious aspect of his lfe...with a very very brief over-view in the beginning chapters.",,1.0
STS,"The S&P/TSX composite rose 87.74 points on the week, while the TSX Venture Exchange composite gained 44.49 points.","On the week, the Dow Jones industrial average rose 11.56 points, while the Nasdaq Stock Market gained 39.42 points.",0.2
PAWS,"Santiago is the Galician evolution of the Latin vulgar Sanctu Iacobu , `` Saint James '' .","Santiago is the vulgar evolution of the Latin Galician Sanctu Iacobu , `` Saint James '' .",0.0
STS,Rimsha Masih released on bail,Mandela released from hospital,0.0
PAWS,"Following his defeat in Wales , Henry Richard was elected as Liberal Member of the Merthyr Parliament in 1868 , districts in Cardiganshire .","Following his defeat in Cardiganshire , in 1868 Henry Richard was elected Liberal member of parliament for the Merthyr boroughs in Wales ,",0.0
STS,Very crowded office desk with computer monitor on.,Messy computer desk with two monitors.,0.6000000000000001
STS,"One dead, 11 hurt in LA car chaos","6 dead, 33 hurt in Cotabato blast",0.24
PAWS,"The paper reports on business , politics , developments in commercial and labour law , corporate news and features .","The paper reports on the economy , politics , developments in commercial and labour law , corporate news and features .",1.0
TONE_POLARITY,Just ordered more....Sprayway Glass Cleaner - 6 Cans....I Love this stuff the best class and mirror cleaner...and I Love the smell!~ Will always buy this as long as it's available!~,,1.0
TONE_FORMALITY,Because they don't move!,,0.34782608695652173
STS,The lady put the baby int a trashcan.,A woman puts a baby in a trash can.,1.0
TONE_POLARITY,"Complete and utter waste of money. I made tea twice while on a trip and then it stopped functioning. I had one years ago that worked forever. This item was junk. Due to the low price it isn't even worth my time to return the faulty item. Don't waste your money or time on this item. Unfortunately, none of the immersion heaters on Amazon got good reviews. This one was better than most so I took a chance. I should have listened to the reviews because I didn't get lucky.",,0.0
TONE_FORMALITY,"To change the DVD region, follow these steps: 1.",,0.8347826086956522
TONE_POLARITY,"Hamlet is one of the greatest plays ever written, and you should absolutely buy a copy and read it. But you should not buy this edition. There are no line numbers, the character names are abbreviated, and the spacing is weird. Of particular concern for students and others not familiar with the play is the lack of footnotes to help provide context or clarify difficult language. I wish I had thought to read the reviews before I purchased this edition.",,0.0
TONE_POLARITY,"Joe's third album may be his most succesful and I might be going a bit overboard, but I think it's his best. I Wanna Know, the song currently heating up the charts has brought a lot of attention to this man. It is well deserved and if you love that song like I do then you will probally love this cd.Even though I have liked him for a while I think R. Kelly overshadowed him a bit(just an observation). But this cd seperates them by far now. Joe even colleberates with N'Sync, and not being a big fan of them, I kinda like this song.The standout's are: I wanna Know, Treat Her Like A Lady, One Life Stand, and the Remix to Thank God I Found You.I think Joe has another classic on his hands and I am happy to see him having even more success. If you like R&B and Keith Swaet and R. Kelly then you'll like this work, maybe even better. To all you current Joe fans go ahead and pick this cd up, it is another steller piece of work.",,1.0
TONE_POLARITY,"Please do not waste your money on this. It is terrible, slow, and boring. I am extremely disappointed.",,0.0
STS,Thousands more Syrian refugees flee to Turkey overnight,"8,000 Syrian refugees flee to Turkey overnight",0.76
PAWS,"In the 2006-07 season , Goldwire played with Panellinios from the Spanish Basketball League and joined the Greek Club CB Girona in 2009 .","Goldwire played with Panellinios of the Greek basketball league in the 2006-07 season . In 2009 , he joined the Spanish club CB Girona .",0.0
TONE_POLARITY,"A pathetic opinion piece from a liberal left winger diplomat Bush hater who continues to make a living off this affair. Not to mention that no law was broken because his wife was NOT a covert agent but a desk worker. But that did not stop the special prosecutor from pursuing a travesty of justice. Unworthy trash, period.",,0.0
STS,Brown and white cow standing in grass at side of road.,A brown and white cow standing in a grassy area with trees behind.,0.7200000000000001
TONE_FORMALITY,"My call was transferred to the DOH, who in turn referred me to Labor Relations, but the transfer to them reached only an answering machine.",,0.6956521739130435
PAWS,This was the 4th season in the MLS for the Philadelphia and the first full year under manager John Hackworth .,This was the first full season in MLS for the Philadelphia and the fourth year under manager John Hackworth .,0.0
STS,withdrawal from the treaty would allow russia to bolster forces near russian borders. ,withdrawal from the conventional forces in europe treaty would allow russia to bolster forces near russian borders.,0.68
TONE_FORMALITY,"Ralph Charles Whitley, Sr.",,0.7826086956521738
TONE_POLARITY,"The first 6 CDs are just all failed. I had to trash all of them, and just tired of trying.. I thought it should by my computer's problem, but I tried the 7th one on my friend's PC and the 8th one on my friend's MacBook Pro, all failed.....Don't buy it!!",,0.0
PAWS,The physical basis of the flower is that lenses in the real world can never perfectly focus .,"The physical basis of bloom is that , in the real world , lenses can never focus perfectly .",1.0
TONE_FORMALITY,Indeed the depth of the systemic problem should be of great concern....,,0.7304347826086957
PAWS,"The new grammar school became the Upper School , while the old building became the Lower School .","The new high school became the Upper School , while the old building became the Lower School .",1.0
TONE_FORMALITY,Haley said: Neither of these statements excludes the other.,,0.6521739130434783
TONE_POLARITY,Four of my friends and I ordered The Gold Coast Cure on the recommendation of a fifth friend. We couldn't put it down. We call ourselves the Gold Coast Girls! The book explains everything so simply and I have never found an eating/exercise plan so easy to follow. What I noticed first was that the water weight I carry in my hand and feet disappeared. I feel lighter and so much healthier. I retooled my pantry and my entire family jumped on board with me. The changes in our diet were really easy to make because they did not seem drastic. The kids love the soy nuggets. I can't believe such simple changes in my diet made such a difference in how I feel every day. I have so much more energy. It feels good to feel good!,,1.0
PAWS,"The airline transferred all operations from Don Mueang International Airport to Suvarnabhumi Airport effective from 1 October , 2012 .","With effect from 1 October 2012 , the airline transferred all operations from Don Mueang International Airport to Suvarnabhumi Airport .",1.0
