task_type,input_text,aux_text,label
TONE_FORMALITY,Do you think this problem has turned out to be an opportunity?,,1.0
TONE_FORMALITY,"When drying, it is so important to put tennis balls in the dryer.",,-0.2
TONE_FORMALITY,"The interim Manager, Bill Moore, has since informed Me that NO investigation into the voting irregularities of JOHN CUMMINGS will be forthcoming due to the fact that, as Mr. Moore stated, Richard Crotty will not permit any investigation into this matter to avoid the embarrassment it would cause to Orange County Government.",,2.25
TONE_FORMALITY,Its sad because it could result horribly.,,-0.4
TONE_FORMALITY,He had met the families of two of the Marines while serving in an official family-support role for Echo Company 4th Reconnaissance Battalion in Joliet.,,1.4
TONE_FORMALITY,You're on the a sidewalk.,,-0.6
TONE_FORMALITY,The committee is waiting for further research to be completed about the effectiveness of the vaccine in younger children.,,0.6
TONE_FORMALITY,"Best regards, __________________",,0.6
TONE_FORMALITY,Who will live?,,-2.0
TONE_FORMALITY,"He has led peasants and squatters in claims for vast chunks of countryside, disputes that have on occasion turned violent.",,1.6
TONE_FORMALITY,Find a practice workbook.,,0.0
TONE_FORMALITY,"Under the guidance of Qian, also known as Tsien Hsue-shen, China finished the blueprint on developing jet and rocket technology.",,0.2
TONE_FORMALITY,Check with you local DMV.,,-0.4
TONE_FORMALITY,this is not good.,,-3.0
TONE_FORMALITY,How does it affect dogs?,,0.6
TONE_FORMALITY,"Are Serena, Vanessa, Blair, Chuck, or Jenny good guys or villains?",,-1.4
TONE_FORMALITY,"Meanwhile, Chaudhry has applied for disability benefits and his wife has quit a bookkeeping job to take care of him full time.",,-0.6
TONE_FORMALITY,Who told you that apes and humans have a common ancestor?,,0.8
TONE_FORMALITY,"He says, ""I sometimes wonder if the very rich can live, on average, 20 years longer than the poor. That's 20 more years of earning and saving. Think about wealth and power and the advantages that you pass on to your children.""",,0.4
TONE_FORMALITY,"Robert Hughes ran for 131 yards on 24 carries and had a touchdown, delighting a Texas crowd that was overwhelmingly filled with Fighting Irish fans.",,1.0
TONE_FORMALITY,"But for the sake of continuity, a very brief Senate rankings update is in order as the clock ticks down on October.",,1.0
TONE_FORMALITY,Well u r indirectly asking....,,-2.2
TONE_FORMALITY,Who is General Failure and why is he reading my hard disk?,,-1.0
TONE_FORMALITY,"""I have to prepare you for this,"" the doctor told him.",,0.4
TONE_FORMALITY,"A senior aide to David Miliband, favourite to succeed Gordon Brown as Labour leader, turned down the job, saying his loyalty was to the Foreign Secretary.",,1.6
TONE_FORMALITY,English is also spoken by many people,,0.8
TONE_FORMALITY,Are you serious?????!!!!!!!!!!,,-2.0
TONE_FORMALITY,"Ahead of the release of new findings from Queensland's Crime and Misconduct Commission on illicit drugs, intelligence director Chris Keen confirmed that cocaine use ""is more prevalent over a wider range of demographics"".",,1.8
TONE_FORMALITY,"""He got into a groove, he operated well,"" Baldwin said of Nichols.",,-0.6
TONE_FORMALITY,"One prominent blogger and leftist progressive feminist said to me, as the second statement out of her mouth: ""You know, abortion is my thing, right?""",,-1.8
TONE_FORMALITY,nope... but I have heard of the One Ring.,,-2.2
TONE_FORMALITY,I don't really think its going to work.,,-1.8
TONE_FORMALITY,Carrot cake is not a good choice for small kids.,,0.4
TONE_FORMALITY,I like it!,,-2.0
TONE_FORMALITY,"In the course of doing so, you also consider ISO's many guidelines.",,0.8
TONE_FORMALITY,"The Democrats are going for broke, which means we'll all be broke if this is not stopped.",,-1.4
TONE_FORMALITY,"""The book contains content which is far from the truth and . . . its publication can be considered as leaking of state secrets,"" the association said in a statement last week.",,0.0
TONE_FORMALITY,Select the DVD Region tab.,,0.0
TONE_FORMALITY,We all have our strengths and weaknesses.,,0.8
TONE_FORMALITY,"(or anywhere, for that matter?)",,-1.75
TONE_FORMALITY,"The White House has been waiting for a new government in Kabul to announce a decision, but the war has intensified in the meantime.",,1.6
TONE_FORMALITY,"The projections are, that we will continue being the fastest growing for the next five years.",,0.0
TONE_FORMALITY,"If you can't reach or maintain it, that's fine too.",,-1.6
TONE_FORMALITY,"Madoff described Markopolos as ""a joke in the industry.""",,0.4
TONE_FORMALITY,"As Maoists menace continued to be unabated, the government is all set to launch the much-awaited full-fledged anti-Naxal operations at three different areas, considered trijunctions of worst Naxal-affected states.",,2.8
TONE_FORMALITY,# Chuck Norris was what Willis was talkin 'about.,,-1.2
TONE_FORMALITY,ALL THE TIME.,,-1.25
TONE_FORMALITY,"Yes, I know anything about Saturn (the planet)",,-1.5
TONE_FORMALITY,Thank you karen.,,-0.25
TONE_FORMALITY,"""When a collector's report is bluntly denied by a Chief Justice of a High Court, we have to resort to some independent inquiry,"" the CJI told TOI.",,-0.4
TONE_FORMALITY,Went to Florida!,,-1.8
TONE_FORMALITY,"Honestly, that's the worst.",,-1.4
TONE_FORMALITY,"Caltrans officials said the problems had been solved, but they have yet to make the final sign-off.",,0.2
TONE_FORMALITY,Four other Uighurs were moved to Bermuda in June.,,0.6
TONE_FORMALITY,"If you check the records, you will see that my original adjudicator was a Teresa Robinson, 1-800-334-7813, ext.",,1.8
TONE_FORMALITY,Of course I look like a fool in front of someone that has never refused to help in whatever Bush cause I asked help for.,,-0.8
TONE_FORMALITY,Mr. Ramesh said 70 percent of India's iron ore lay in states infiltrated by Maoists; production in this area is stalled at 16 million tons a year even though the area has the potential to produce 100 million tons.,,1.8
TONE_FORMALITY,"Geithner told NBC's ""Meet the Press"" that bringing back jobs and the confidence of investors will be the real test of recovery.",,1.4
TONE_FORMALITY,"""The Naxalite activities have increased. They have their meetings in the village. They tell the people they have to fight. The people here do not vote out of fear.""",,0.0
TONE_FORMALITY,"""Why is Lord Ashcroft at the heart of Hague's discussions in the US? The shadow foreign secretary taking a free trip on Ashcroft Airways is distasteful enough. But having Lord Ashcroft as a key player is worse. Refusing to say whether he pays full British taxes and his extreme anti-European views should disqualify him from any government position,"" he said.",,0.2
TONE_FORMALITY,"However, any attempt to continue using the London courts to recover the cash could prompt further outrage in Belize and place Ashcroft in an uncomfortable light in the run-up to the general election.",,1.4
TONE_FORMALITY,I like the way I look and so do a lot of others.,,0.8
TONE_FORMALITY,n hence helping in the healin process.,,-2.0
TONE_FORMALITY,used some space bet.,,-2.75
TONE_FORMALITY,anti - matter is an extremely interesting subject.,,0.2
TONE_FORMALITY,While my son is watching a movie.,,-1.6
TONE_FORMALITY,"The firm, which made national headlines when its co-founder Jeffrey Ubben became the chairman of Martha Stewart Living Omnimedia Inc, put Yee on administrative leave in April 2008.",,1.0
TONE_FORMALITY,"Sonora, like much of Mexico, has been hit by a wave of killings tied to drug-trafficking gangs.",,0.8
TONE_FORMALITY,"Special Edition, definitely, for sure, one of a kind!!",,-2.4
TONE_FORMALITY,"San Francisco Mayor Gavin Newsom's withdrawal from the governor's race followed a meeting with top advisers where he was told that, unless he raised $5 million quickly and appeared to be viable, some of the state's biggest unions would throw their support behind Attorney General Jerry Brown.",,1.0
TONE_FORMALITY,"Extrapolating from the morning's Siena poll, that would produce a result of Hoffman 43, Owens 42, Scozzafava 5, with 10 percent of the voters still up for grabs.",,1.6
TONE_FORMALITY,I don't really think this is the intent of your education plan.,,-0.6
TONE_FORMALITY,"I said ""significant period of time.""",,-0.5
TONE_FORMALITY,yes me to i love jbl moooooooooooooooooo,,-3.0
TONE_FORMALITY,What is pleasing to a cat may not always be pleasing to a human.,,0.4
TONE_FORMALITY,Windows Movie Maker 2 http://www.download.com/3000-2194-10165075.html,,0.4
TONE_FORMALITY,"Heading the campaign against him is the high profile Mahant Gyandas, head of All India Akhada Parishad and the president of Ram Janmabhoomi Nyas, Nritya Gopal Das.",,1.2
TONE_FORMALITY,The schools need to be looking beyond IDEA.,,0.2
TONE_FORMALITY,The women were the farmers.,,-0.6
TONE_FORMALITY,"About two weeks later, the Social Security Administration sent a letter to CMS backing her claim of innocence.",,1.6
TONE_FORMALITY,We hope you have a happy Googleween!,,-0.2
TONE_FORMALITY,"Take vitamins, eat right, and you'll be fine!",,0.0
TONE_FORMALITY,I wonder what the dems.,,-2.2
TONE_FORMALITY,Who wants to watch full-length features on their computer monitors?,,-0.4
TONE_FORMALITY,Seven more runners have died this fall in full or half marathons.,,1.0
TONE_FORMALITY,They pulled me out of it again just 2 weeks ago...,,-1.0
TONE_FORMALITY,"Your population is projected to be about 300 million as the current birth rates, which are among the highest in the world, continue - 2.6 birth rate.",,1.2
TONE_FORMALITY,"When Congress wants to spend, times can be good.",,-0.4
TONE_FORMALITY,what is Mugen?,,-1.6
TONE_FORMALITY,Stay distant from them.,,-1.0
TONE_FORMALITY,May the luck of the Gods be with u!,,-2.25
TONE_FORMALITY,Enjoy yours as the time has passed so quickly already.,,-1.4
TONE_FORMALITY,I know this is the subject of much talk and has everybody in a lather.,,0.2
TONE_FORMALITY,"""It's taking something that everyone has experienced -- a death in the family, the death of a loved one -- and using the race to mark that in a very personal way,"" Rangel said.",,1.6
TONE_FORMALITY,"Mr. Moffat, his lawyer has pointed out, has not been charged with profiting from the information he passed along to the broker, Danielle Chiesi.",,0.6
TONE_FORMALITY,"She goes greener by purchasing Brooklyn-made soaps wrapped in vintage magazines (oh, the joys of recyclables!).",,-0.2
TONE_FORMALITY,When one female has the painters in just use another one and continue.,,-0.8
TONE_FORMALITY,Begin each sentence with a capital letter?,,-0.6
TONE_FORMALITY,"According to the News, ""When the nurse called for a student Thursday morning, Nikiyah's teacher misunderstood and sent the wrong student, [NIkyah's mother Naomi] Troy said.",,-0.2
TONE_FORMALITY,The trip is quicker on water.,,-1.8
TONE_FORMALITY,Didn't see him in a search... was he in a band?,,-1.2
TONE_FORMALITY,"After Nichols connected with Tyler Hart for a 38-yard touchdown pass to give the Eagles a 7-2 lead, Johnson then intercepted Hubel for the second time in the first quarter.",,1.8
TONE_FORMALITY,"However, this discount coupon expires at midnight (Oct. 31) and is unlikely return until some time next year.",,0.8
TONE_FORMALITY,"The ""state of the art"" video game... called PONG!",,-2.0
TONE_FORMALITY,Well u shouldve told her parents if u were a true friend!!!,,-2.8
TONE_FORMALITY,Unions ruined this country by not seeing the big picture of there greed.,,0.0
TONE_FORMALITY,Its a catch 22 question.,,-0.6
TONE_FORMALITY,"In his meetings, Shannon emphasized that with just one month to go before the election, this was the Hondurans' last chance, participants said.",,1.2
TONE_FORMALITY,go to a doctor.,,-2.0
TONE_FORMALITY,It was a successful visit and demonstrated the willingness and unique cooperation of these multi - jurisdictional airports to work together with the TSA to enhance our nation's security.,,2.2
TONE_FORMALITY,English is spoken in almost all tourist areas.,,1.0
TONE_FORMALITY,China's cabinet pledged Oct. 21 to continue monetary and fiscal stimulus even after growth exceeded officials' expectations for the first nine months of the year.,,1.8
TONE_FORMALITY,"It will take awhile to determine whether the cars in effect belong to the foundation or to the separate corporation, Treece said.",,1.2
TONE_FORMALITY,Thanksgiving 1974 - Aimee's body is found.,,0.0
TONE_FORMALITY,go to hospital.,,-1.6
TONE_FORMALITY,Let the fluid sit on the coals for about 30 seconds.,,0.25
